TF	Gene	Input
AT1G24260	AT5G23730	1
AT1G24260	AT5G23720	1
AT1G24260	AT5G23610	1
AT1G24260	AT5G23330	1
AT1G24260	AT5G23290	1
AT1G24260	AT5G23280	1
AT1G24260	AT5G23020	1
AT1G24260	AT5G22940	1
AT1G24260	AT5G22850	1
AT1G24260	AT5G22740	1
AT1G24260	AT5G21940	1
AT1G24260	AT5G21930	1
AT1G24260	AT5G21482	1
AT1G24260	AT5G21430	1
AT1G24260	AT5G21280	1
AT1G24260	AT5G21090	1
AT1G24260	AT5G20840	1
AT1G24260	AT5G20830	1
AT1G24260	AT5G20740	1
AT1G24260	AT5G20700	1
AT1G24260	AT5G20670	1
AT1G24260	AT5G20660	1
AT1G24260	AT5G20250	1
AT1G24260	AT5G20180	1
AT1G24260	AT5G20020	1
AT1G24260	AT5G19730	1
AT1G24260	AT5G19440	1
AT1G24260	AT5G19290	1
AT1G24260	AT5G19120	1
AT1G24260	AT5G19100	1
AT1G24260	AT5G19095	1
AT1G24260	AT5G19060	1
AT1G24260	AT5G18840	1
AT1G24260	AT5G18830	1
AT1G24260	AT5G18640	1
AT1G24260	AT5G18240	1
AT1G24260	AT5G18120	1
AT1G24260	AT5G18070	1
AT1G24260	AT5G18030	1
AT1G24260	AT5G18010	1
AT1G24260	AT5G18005	1
AT1G24260	AT5G17850	1
AT1G24260	AT5G17600	1
AT1G24260	AT5G17460	1
AT1G24260	AT5G17310	1
AT1G24260	AT5G17040	1
AT1G24260	AT5G16430	1
AT1G24260	AT5G16170	1
AT1G24260	AT5G16000	1
AT1G24260	AT5G15980	1
AT1G24260	AT5G15870	1
AT1G24260	AT5G15850	1
AT1G24260	AT5G15420	1
AT1G24260	AT5G15350	1
AT1G24260	AT5G15310	1
AT1G24260	AT5G15300	1
AT1G24260	AT5G15210	1
AT1G24260	AT5G14880	1
AT1G24260	AT5G14710	1
AT1G24260	AT5G14700	1
AT1G24260	AT5G14640	1
AT1G24260	AT5G14580	1
AT1G24260	AT5G14550	1
AT1G24260	AT5G14360	1
AT1G24260	AT5G14220	1
AT1G24260	AT5G14010	1
AT1G24260	AT5G13950	1
AT1G24260	AT5G13930	1
AT1G24260	AT5G13750	1
AT1G24260	AT5G13740	1
AT1G24260	AT5G13730	1
AT1G24260	AT5G13710	1
AT1G24260	AT5G13590	1
AT1G24260	AT5G13460	1
AT1G24260	AT5G13400	1
AT1G24260	AT5G13360	1
AT1G24260	AT5G13310	1
AT1G24260	AT5G13220	1
AT1G24260	AT5G13180	1
AT1G24260	AT5G13100	1
AT1G24260	AT5G12930	1
AT1G24260	AT5G12440	1
AT1G24260	AT5G12330	1
AT1G24260	AT5G12040	1
AT1G24260	AT5G11977	1
AT1G24260	AT5G11960	1
AT1G24260	AT5G11950	1
AT1G24260	AT5G11890	1
AT1G24260	AT5G11790	1
AT1G24260	AT5G11740	1
AT1G24260	AT5G11730	1
AT1G24260	AT5G11640	1
AT1G24260	AT5G11590	1
AT1G24260	AT5G11420	1
AT1G24260	AT5G11380	1
AT1G24260	AT5G11230	1
AT1G24260	AT5G11160	1
AT1G24260	AT5G11140	1
AT1G24260	AT5G11070	1
AT1G24260	AT5G11060	1
AT1G24260	AT5G11000	1
AT1G24260	AT5G10980	1
AT1G24260	AT5G10970	1
AT1G24260	AT5G10950	1
AT1G24260	AT5G10920	1
AT1G24260	AT5G10760	1
AT1G24260	AT5G10750	1
AT1G24260	AT5G10560	1
AT1G24260	AT5G10370	1
AT1G24260	AT5G10320	1
AT1G24260	AT5G10290	1
AT1G24260	AT5G10100	1
AT1G24260	AT5G10010	1
AT1G24260	AT5G09850	1
AT1G24260	AT5G09810	1
AT1G24260	AT5G09740	1
AT1G24260	AT5G09730	1
AT1G24260	AT5G09620	1
AT1G24260	AT5G09460	1
AT1G24260	AT5G08770	1
AT1G24260	AT5G08640	1
AT1G24260	AT5G08530	1
AT1G24260	AT5G08330	1
AT1G24260	AT5G08080	1
AT1G24260	AT5G07990	1
AT1G24260	AT5G07980	1
AT1G24260	AT5G07920	1
AT1G24260	AT5G07800	1
AT1G24260	AT5G07700	1
AT1G24260	AT5G07675	1
AT1G24260	AT5G07620	1
AT1G24260	AT5G07580	1
AT1G24260	AT5G07370	1
AT1G24260	AT5G07350	1
AT1G24260	AT5G07290	1
AT1G24260	AT5G07270	1
AT1G24260	AT5G07200	1
AT1G24260	AT5G07010	1
AT1G24260	AT5G06980	1
AT1G24260	AT5G06960	1
AT1G24260	AT5G06870	1
AT1G24260	AT5G06700	1
AT1G24260	AT5G06530	1
AT1G24260	AT5G06510	1
AT1G24260	AT5G06440	1
AT1G24260	AT5G06250	1
AT1G24260	AT5G06130	1
AT1G24260	AT5G05980	1
AT1G24260	AT5G05820	1
AT1G24260	AT5G05690	1
AT1G24260	AT5G05600	1
AT1G24260	AT5G05440	1
AT1G24260	AT5G05190	1
AT1G24260	AT5G05180	1
AT1G24260	AT5G05150	1
AT1G24260	AT5G05140	1
AT1G24260	AT5G04770	1
AT1G24260	AT5G04490	1
AT1G24260	AT5G04480	1
AT1G24260	AT5G04275	1
AT1G24260	AT5G04270	1
AT1G24260	AT5G04130	1
AT1G24260	AT5G03890	1
AT1G24260	AT5G03790	1
AT1G24260	AT5G03760	1
AT1G24260	AT5G03720	1
AT1G24260	AT5G03700	1
AT1G24260	AT5G03680	1
AT1G24260	AT5G03668	1
AT1G24260	AT5G03630	1
AT1G24260	AT5G03555	1
AT1G24260	AT5G03520	1
AT1G24260	AT5G03280	1
AT1G24260	AT5G03270	1
AT1G24260	AT5G03220	1
AT1G24260	AT5G03140	1
AT1G24260	AT5G03100	1
AT1G24260	AT5G03040	1
AT1G24260	AT5G02890	1
AT1G24260	AT5G02760	1
AT1G24260	AT5G02590	1
AT1G24260	AT5G02530	1
AT1G24260	AT5G02450	1
AT1G24260	AT5G02260	1
AT1G24260	AT5G02230	1
AT1G24260	AT5G02180	1
AT1G24260	AT5G02020	1
AT1G24260	AT5G01950	1
AT1G24260	AT5G01830	1
AT1G24260	AT5G01810	1
AT1G24260	AT5G01800	1
AT1G24260	AT5G01720	1
AT1G24260	AT5G01600	1
AT1G24260	AT5G01540	1
AT1G24260	AT5G01520	1
AT1G24260	AT5G01190	1
AT1G24260	AT5G01090	1
AT1G24260	AT4G40070	1
AT1G24260	AT4G40042	1
AT1G24260	AT4G40020	1
AT1G24260	AT4G39990	1
AT1G24260	AT4G39920	1
AT1G24260	AT4G39800	1
AT1G24260	AT4G39795	1
AT1G24260	AT4G39756	1
AT1G24260	AT4G39710	1
AT1G24260	AT4G39640	1
AT1G24260	AT4G39620	1
AT1G24260	AT4G39480	1
AT1G24260	AT4G39403	1
AT1G24260	AT4G39400	1
AT1G24260	AT4G39390	1
AT1G24260	AT4G39330	1
AT1G24260	AT4G39260	1
AT1G24260	AT4G39210	1
AT1G24260	AT4G39100	1
AT1G24260	AT4G39090	1
AT1G24260	AT4G39070	1
AT1G24260	AT4G39040	1
AT1G24260	AT4G39010	1
AT1G24260	AT4G38970	1
AT1G24260	AT4G38860	1
AT1G24260	AT4G38840	1
AT1G24260	AT4G38810	1
AT1G24260	AT4G38680	1
AT1G24260	AT4G38630	1
AT1G24260	AT4G38620	1
AT1G24260	AT4G38520	1
AT1G24260	AT4G38470	1
AT1G24260	AT4G38430	1
AT1G24260	AT4G38070	1
AT1G24260	AT4G37920	1
AT1G24260	AT4G37800	1
AT1G24260	AT4G37670	1
AT1G24260	AT4G37608	1
AT1G24260	AT4G37590	1
AT1G24260	AT4G37580	1
AT1G24260	AT4G37530	1
AT1G24260	AT4G37470	1
AT1G24260	AT4G37380	1
AT1G24260	AT4G37320	1
AT1G24260	AT4G37260	1
AT1G24260	AT4G37240	1
AT1G24260	AT4G37235	1
AT1G24260	AT4G37140	1
AT1G24260	AT4G37070	1
AT1G24260	AT4G36970	1
AT1G24260	AT4G36925	1
AT1G24260	AT4G36920	1
AT1G24260	AT4G36910	1
AT1G24260	AT4G36900	1
AT1G24260	AT4G36870	1
AT1G24260	AT4G36780	1
AT1G24260	AT4G36750	1
AT1G24260	AT4G36740	1
AT1G24260	AT4G36710	1
AT1G24260	AT4G36690	1
AT1G24260	AT4G36648	1
AT1G24260	AT4G36550	1
AT1G24260	AT4G36540	1
AT1G24260	AT4G36390	1
AT1G24260	AT4G36380	1
AT1G24260	AT4G36370	1
AT1G24260	AT4G36360	1
AT1G24260	AT4G36250	1
AT1G24260	AT4G36220	1
AT1G24260	AT4G36170	1
AT1G24260	AT4G36110	1
AT1G24260	AT4G36040	1
AT1G24260	AT4G35910	1
AT1G24260	AT4G35905	1
AT1G24260	AT4G35900	1
AT1G24260	AT4G35840	1
AT1G24260	AT4G35780	1
AT1G24260	AT4G35750	1
AT1G24260	AT4G35590	1
AT1G24260	AT4G35580	1
AT1G24260	AT4G35510	1
AT1G24260	AT4G35300	1
AT1G24260	AT4G35190	1
AT1G24260	AT4G35165	1
AT1G24260	AT4G35100	1
AT1G24260	AT4G34980	1
AT1G24260	AT4G34960	1
AT1G24260	AT4G34950	1
AT1G24260	AT4G34920	1
AT1G24260	AT4G34800	1
AT1G24260	AT4G34790	1
AT1G24260	AT4G34770	1
AT1G24260	AT4G34760	1
AT1G24260	AT4G34710	1
AT1G24260	AT4G34650	1
AT1G24260	AT4G34630	1
AT1G24260	AT4G34620	1
AT1G24260	AT4G34530	1
AT1G24260	AT4G34490	1
AT1G24260	AT4G34400	1
AT1G24260	AT4G34380	1
AT1G24260	AT4G34230	1
AT1G24260	AT4G34220	1
AT1G24260	AT4G34200	1
AT1G24260	AT4G34138	1
AT1G24260	AT4G34135	1
AT1G24260	AT4G34060	1
AT1G24260	AT4G34050	1
AT1G24260	AT4G34000	1
AT1G24260	AT4G33666	1
AT1G24260	AT4G33625	1
AT1G24260	AT4G33580	1
AT1G24260	AT4G33565	1
AT1G24260	AT4G33440	1
AT1G24260	AT4G33430	1
AT1G24260	AT4G33300	1
AT1G24260	AT4G33140	1
AT1G24260	AT4G33080	1
AT1G24260	AT4G33040	1
AT1G24260	AT4G32980	1
AT1G24260	AT4G32930	1
AT1G24260	AT4G32870	1
AT1G24260	AT4G32850	1
AT1G24260	AT4G32790	1
AT1G24260	AT4G32720	1
AT1G24260	AT4G32700	1
AT1G24260	AT4G32610	1
AT1G24260	AT4G32480	1
AT1G24260	AT4G32460	1
AT1G24260	AT4G32400	1
AT1G24260	AT4G32340	1
AT1G24260	AT4G32330	1
AT1G24260	AT4G32300	1
AT1G24260	AT4G32290	1
AT1G24260	AT4G32272	1
AT1G24260	AT4G32160	1
AT1G24260	AT4G32020	1
AT1G24260	AT4G31980	1
AT1G24260	AT4G31960	1
AT1G24260	AT4G31820	1
AT1G24260	AT4G31800	1
AT1G24260	AT4G31590	1
AT1G24260	AT4G31550	1
AT1G24260	AT4G31410	1
AT1G24260	AT4G31380	1
AT1G24260	AT4G31340	1
AT1G24260	AT4G30980	1
AT1G24260	AT4G30950	1
AT1G24260	AT4G30935	1
AT1G24260	AT4G30800	1
AT1G24260	AT4G30790	1
AT1G24260	AT4G30520	1
AT1G24260	AT4G30490	1
AT1G24260	AT4G30440	1
AT1G24260	AT4G30410	1
AT1G24260	AT4G30400	1
AT1G24260	AT4G30370	1
AT1G24260	AT4G30350	1
AT1G24260	AT4G30270	1
AT1G24260	AT4G30250	1
AT1G24260	AT4G30240	1
AT1G24260	AT4G30210	1
AT1G24260	AT4G30200	1
AT1G24260	AT4G30180	1
AT1G24260	AT4G30090	1
AT1G24260	AT4G30020	1
AT1G24260	AT4G29930	1
AT1G24260	AT4G29905	1
AT1G24260	AT4G29840	1
AT1G24260	AT4G29780	1
AT1G24260	AT4G29770	1
AT1G24260	AT4G29700	1
AT1G24260	AT4G29610	1
AT1G24260	AT4G29330	1
AT1G24260	AT4G29310	1
AT1G24260	AT4G29190	1
AT1G24260	AT4G29080	1
AT1G24260	AT4G28780	1
AT1G24260	AT4G28760	1
AT1G24260	AT4G28730	1
AT1G24260	AT4G28590	1
AT1G24260	AT4G28560	1
AT1G24260	AT4G28530	1
AT1G24260	AT4G28490	1
AT1G24260	AT4G28400	1
AT1G24260	AT4G28330	1
AT1G24260	AT4G28290	1
AT1G24260	AT4G28250	1
AT1G24260	AT4G28240	1
AT1G24260	AT4G28080	1
AT1G24260	AT4G28050	1
AT1G24260	AT4G27980	1
AT1G24260	AT4G27900	1
AT1G24260	AT4G27890	1
AT1G24260	AT4G27880	1
AT1G24260	AT4G27870	1
AT1G24260	AT4G27860	1
AT1G24260	AT4G27830	1
AT1G24260	AT4G27800	1
AT1G24260	AT4G27730	1
AT1G24260	AT4G27720	1
AT1G24260	AT4G27657	1
AT1G24260	AT4G27520	1
AT1G24260	AT4G27510	1
AT1G24260	AT4G27450	1
AT1G24260	AT4G27440	1
AT1G24260	AT4G27420	1
AT1G24260	AT4G27310	1
AT1G24260	AT4G27300	1
AT1G24260	AT4G27240	1
AT1G24260	AT4G27050	1
AT1G24260	AT4G27020	1
AT1G24260	AT4G26790	1
AT1G24260	AT4G26780	1
AT1G24260	AT4G26700	1
AT1G24260	AT4G26690	1
AT1G24260	AT4G26670	1
AT1G24260	AT4G26600	1
AT1G24260	AT4G26540	1
AT1G24260	AT4G26530	1
AT1G24260	AT4G26480	1
AT1G24260	AT4G26450	1
AT1G24260	AT4G26400	1
AT1G24260	AT4G26140	1
AT1G24260	AT4G26120	1
AT1G24260	AT4G26090	1
AT1G24260	AT4G26000	1
AT1G24260	AT4G25990	1
AT1G24260	AT4G25835	1
AT1G24260	AT4G25720	1
AT1G24260	AT4G25700	1
AT1G24260	AT4G25650	1
AT1G24260	AT4G25630	1
AT1G24260	AT4G25610	1
AT1G24260	AT4G25500	1
AT1G24260	AT4G25490	1
AT1G24260	AT4G25480	1
AT1G24260	AT4G25470	1
AT1G24260	AT4G25420	1
AT1G24260	AT4G25280	1
AT1G24260	AT4G24805	1
AT1G24260	AT4G24800	1
AT1G24260	AT4G24790	1
AT1G24260	AT4G24780	1
AT1G24260	AT4G24760	1
AT1G24260	AT4G24670	1
AT1G24260	AT4G24570	1
AT1G24260	AT4G24510	1
AT1G24260	AT4G24410	1
AT1G24260	AT4G24380	1
AT1G24260	AT4G24230	1
AT1G24260	AT4G24150	1
AT1G24260	AT4G24140	1
AT1G24260	AT4G24120	1
AT1G24260	AT4G24110	1
AT1G24260	AT4G24020	1
AT1G24260	AT4G24000	1
AT1G24260	AT4G23990	1
AT1G24260	AT4G23920	1
AT1G24260	AT4G23900	1
AT1G24260	AT4G23860	1
AT1G24260	AT4G23820	1
AT1G24260	AT4G23760	1
AT1G24260	AT4G23750	1
AT1G24260	AT4G23740	1
AT1G24260	AT4G23650	1
AT1G24260	AT4G23630	1
AT1G24260	AT4G23600	1
AT1G24260	AT4G23530	1
AT1G24260	AT4G23490	1
AT1G24260	AT4G23200	1
AT1G24260	AT4G23060	1
AT1G24260	AT4G22990	1
AT1G24260	AT4G22980	1
AT1G24260	AT4G22920	1
AT1G24260	AT4G22890	1
AT1G24260	AT4G22860	1
AT1G24260	AT4G22850	1
AT1G24260	AT4G22780	1
AT1G24260	AT4G22754	1
AT1G24260	AT4G22730	1
AT1G24260	AT4G22570	1
AT1G24260	AT4G22235	1
AT1G24260	AT4G22200	1
AT1G24260	AT4G22190	1
AT1G24260	AT4G22130	1
AT1G24260	AT4G22070	1
AT1G24260	AT4G22010	1
AT1G24260	AT4G21970	1
AT1G24260	AT4G21960	1
AT1G24260	AT4G21940	1
AT1G24260	AT4G21930	1
AT1G24260	AT4G21910	1
AT1G24260	AT4G21870	1
AT1G24260	AT4G21570	1
AT1G24260	AT4G21510	1
AT1G24260	AT4G21340	1
AT1G24260	AT4G21300	1
AT1G24260	AT4G21200	1
AT1G24260	AT4G21192	1
AT1G24260	AT4G21170	1
AT1G24260	AT4G20960	1
AT1G24260	AT4G20880	1
AT1G24260	AT4G20860	1
AT1G24260	AT4G20830	1
AT1G24260	AT4G20260	1
AT1G24260	AT4G20190	1
AT1G24260	AT4G20170	1
AT1G24260	AT4G19960	1
AT1G24260	AT4G19710	1
AT1G24260	AT4G19530	1
AT1G24260	AT4G19430	1
AT1G24260	AT4G19420	1
AT1G24260	AT4G19400	1
AT1G24260	AT4G19395	1
AT1G24260	AT4G19380	1
AT1G24260	AT4G19170	1
AT1G24260	AT4G19120	1
AT1G24260	AT4G19110	1
AT1G24260	AT4G19020	1
AT1G24260	AT4G18980	1
AT1G24260	AT4G18975	1
AT1G24260	AT4G18970	1
AT1G24260	AT4G18830	1
AT1G24260	AT4G18710	1
AT1G24260	AT4G18700	1
AT1G24260	AT4G18650	1
AT1G24260	AT4G18620	1
AT1G24260	AT4G18550	1
AT1G24260	AT4G18270	1
AT1G24260	AT4G18070	1
AT1G24260	AT4G18020	1
AT1G24260	AT4G17880	1
AT1G24260	AT4G17830	1
AT1G24260	AT4G17765	1
AT1G24260	AT4G17720	1
AT1G24260	AT4G17695	1
AT1G24260	AT4G17670	1
AT1G24260	AT4G17615	1
AT1G24260	AT4G17550	1
AT1G24260	AT4G17490	1
AT1G24260	AT4G17370	1
AT1G24260	AT4G17340	1
AT1G24260	AT4G17245	1
AT1G24260	AT4G17240	1
AT1G24260	AT4G17098	1
AT1G24260	AT4G17090	1
AT1G24260	AT4G16980	1
AT1G24260	AT4G16780	1
AT1G24260	AT4G16750	1
AT1G24260	AT4G16740	1
AT1G24260	AT4G16690	1
AT1G24260	AT4G16670	1
AT1G24260	AT4G16650	1
AT1G24260	AT4G16620	1
AT1G24260	AT4G16590	1
AT1G24260	AT4G16550	1
AT1G24260	AT4G16444	1
AT1G24260	AT4G16430	1
AT1G24260	AT4G16390	1
AT1G24260	AT4G16380	1
AT1G24260	AT4G16370	1
AT1G24260	AT4G16141	1
AT1G24260	AT4G16140	1
AT1G24260	AT4G16040	1
AT1G24260	AT4G15480	1
AT1G24260	AT4G15440	1
AT1G24260	AT4G15420	1
AT1G24260	AT4G15260	1
AT1G24260	AT4G15210	1
AT1G24260	AT4G14900	1
AT1G24260	AT4G14880	1
AT1G24260	AT4G14750	1
AT1G24260	AT4G14746	1
AT1G24260	AT4G14740	1
AT1G24260	AT4G14720	1
AT1G24260	AT4G14695	1
AT1G24260	AT4G14590	1
AT1G24260	AT4G14560	1
AT1G24260	AT4G14455	1
AT1G24260	AT4G14430	1
AT1G24260	AT4G14270	1
AT1G24260	AT4G14210	1
AT1G24260	AT4G14130	1
AT1G24260	AT4G14040	1
AT1G24260	AT4G13840	1
AT1G24260	AT4G13800	1
AT1G24260	AT4G13710	1
AT1G24260	AT4G13540	1
AT1G24260	AT4G13530	1
AT1G24260	AT4G13400	1
AT1G24260	AT4G13395	1
AT1G24260	AT4G13340	1
AT1G24260	AT4G12980	1
AT1G24260	AT4G12970	1
AT1G24260	AT4G12730	1
AT1G24260	AT4G12460	1
AT1G24260	AT4G12430	1
AT1G24260	AT4G12420	1
AT1G24260	AT4G12310	1
AT1G24260	AT4G12300	1
AT1G24260	AT4G12290	1
AT1G24260	AT4G11820	1
AT1G24260	AT4G11680	1
AT1G24260	AT4G11560	1
AT1G24260	AT4G11320	1
AT1G24260	AT4G11280	1
AT1G24260	AT4G11140	1
AT1G24260	AT4G10960	1
AT1G24260	AT4G10950	1
AT1G24260	AT4G10510	1
AT1G24260	AT4G10390	1
AT1G24260	AT4G10340	1
AT1G24260	AT4G10290	1
AT1G24260	AT4G09965	1
AT1G24260	AT4G09460	1
AT1G24260	AT4G08930	1
AT1G24260	AT4G08230	1
AT1G24260	AT4G05370	1
AT1G24260	AT4G05320	1
AT1G24260	AT4G05150	1
AT1G24260	AT4G05070	1
AT1G24260	AT4G05050	1
AT1G24260	AT4G05010	1
AT1G24260	AT4G04960	1
AT1G24260	AT4G04920	1
AT1G24260	AT4G04830	1
AT1G24260	AT4G04670	1
AT1G24260	AT4G04570	1
AT1G24260	AT4G04490	1
AT1G24260	AT4G04210	1
AT1G24260	AT4G04040	1
AT1G24260	AT4G04020	1
AT1G24260	AT4G03560	1
AT1G24260	AT4G03520	1
AT1G24260	AT4G03440	1
AT1G24260	AT4G03420	1
AT1G24260	AT4G03400	1
AT1G24260	AT4G03390	1
AT1G24260	AT4G03210	1
AT1G24260	AT4G03140	1
AT1G24260	AT4G03070	1
AT1G24260	AT4G03040	1
AT1G24260	AT4G02940	1
AT1G24260	AT4G02890	1
AT1G24260	AT4G02780	1
AT1G24260	AT4G02720	1
AT1G24260	AT4G02510	1
AT1G24260	AT4G02480	1
AT1G24260	AT4G02425	1
AT1G24260	AT4G02410	1
AT1G24260	AT4G02330	1
AT1G24260	AT4G02260	1
AT1G24260	AT4G01950	1
AT1G24260	AT4G01940	1
AT1G24260	AT4G01880	1
AT1G24260	AT4G01720	1
AT1G24260	AT4G01480	1
AT1G24260	AT4G01460	1
AT1G24260	AT4G01250	1
AT1G24260	AT4G01245	1
AT1G24260	AT4G01240	1
AT1G24260	AT4G01070	1
AT1G24260	AT4G01060	1
AT1G24260	AT4G00950	1
AT1G24260	AT4G00900	1
AT1G24260	AT4G00870	1
AT1G24260	AT4G00820	1
AT1G24260	AT4G00740	1
AT1G24260	AT4G00730	1
AT1G24260	AT4G00720	1
AT1G24260	AT4G00650	1
AT1G24260	AT4G00450	1
AT1G24260	AT4G00440	1
AT1G24260	AT4G00430	1
AT1G24260	AT4G00370	1
AT1G24260	AT4G00360	1
AT1G24260	AT4G00180	1
AT1G24260	AT4G00150	1
AT1G24260	AT4G00120	1
AT1G24260	AT4G00050	1
AT1G24260	AT3G63460	1
AT1G24260	AT3G63445	1
AT1G24260	AT3G63210	1
AT1G24260	AT3G63180	1
AT1G24260	AT3G63160	1
AT1G24260	AT3G63060	1
AT1G24260	AT3G63010	1
AT1G24260	AT3G63006	1
AT1G24260	AT3G62990	1
AT1G24260	AT3G62970	1
AT1G24260	AT3G62735	1
AT1G24260	AT3G62620	1
AT1G24260	AT3G62610	1
AT1G24260	AT3G62500	1
AT1G24260	AT3G62090	1
AT1G24260	AT3G61950	1
AT1G24260	AT3G61880	1
AT1G24260	AT3G61820	1
AT1G24260	AT3G61750	1
AT1G24260	AT3G61630	1
AT1G24260	AT3G61580	1
AT1G24260	AT3G61560	1
AT1G24260	AT3G61550	1
AT1G24260	AT3G61510	1
AT1G24260	AT3G61470	1
AT1G24260	AT3G61250	1
AT1G24260	AT3G61190	1
AT1G24260	AT3G61150	1
AT1G24260	AT3G60966	1
AT1G24260	AT3G60910	1
AT1G24260	AT3G60890	1
AT1G24260	AT3G60800	1
AT1G24260	AT3G60660	1
AT1G24260	AT3G60580	1
AT1G24260	AT3G60550	1
AT1G24260	AT3G60530	1
AT1G24260	AT3G60400	1
AT1G24260	AT3G60390	1
AT1G24260	AT3G60320	1
AT1G24260	AT3G60220	1
AT1G24260	AT3G60160	1
AT1G24260	AT3G60110	1
AT1G24260	AT3G60070	1
AT1G24260	AT3G60030	1
AT1G24260	AT3G59950	1
AT1G24260	AT3G59940	1
AT1G24260	AT3G59765	1
AT1G24260	AT3G59660	1
AT1G24260	AT3G59440	1
AT1G24260	AT3G59430	1
AT1G24260	AT3G59070	1
AT1G24260	AT3G58850	1
AT1G24260	AT3G58830	1
AT1G24260	AT3G58795	1
AT1G24260	AT3G58690	1
AT1G24260	AT3G58620	1
AT1G24260	AT3G58120	1
AT1G24260	AT3G58080	1
AT1G24260	AT3G57920	1
AT1G24260	AT3G57880	1
AT1G24260	AT3G57810	1
AT1G24260	AT3G57800	1
AT1G24260	AT3G57550	1
AT1G24260	AT3G57540	1
AT1G24260	AT3G57530	1
AT1G24260	AT3G57470	1
AT1G24260	AT3G57410	1
AT1G24260	AT3G57400	1
AT1G24260	AT3G57390	1
AT1G24260	AT3G57220	1
AT1G24260	AT3G57140	1
AT1G24260	AT3G57070	1
AT1G24260	AT3G56880	1
AT1G24260	AT3G56800	1
AT1G24260	AT3G56660	1
AT1G24260	AT3G56490	1
AT1G24260	AT3G56400	1
AT1G24260	AT3G56370	1
AT1G24260	AT3G56200	1
AT1G24260	AT3G56080	1
AT1G24260	AT3G56070	1
AT1G24260	AT3G56050	1
AT1G24260	AT3G55980	1
AT1G24260	AT3G55960	1
AT1G24260	AT3G55880	1
AT1G24260	AT3G55870	1
AT1G24260	AT3G55734	1
AT1G24260	AT3G55710	1
AT1G24260	AT3G55620	1
AT1G24260	AT3G55570	1
AT1G24260	AT3G55560	1
AT1G24260	AT3G55430	1
AT1G24260	AT3G55400	1
AT1G24260	AT3G55360	1
AT1G24260	AT3G55240	1
AT1G24260	AT3G55140	1
AT1G24260	AT3G55130	1
AT1G24260	AT3G55000	1
AT1G24260	AT3G54940	1
AT1G24260	AT3G54920	1
AT1G24260	AT3G54890	1
AT1G24260	AT3G54820	1
AT1G24260	AT3G54810	1
AT1G24260	AT3G54790	1
AT1G24260	AT3G54680	1
AT1G24260	AT3G54480	1
AT1G24260	AT3G54320	1
AT1G24260	AT3G54220	1
AT1G24260	AT3G54110	1
AT1G24260	AT3G54020	1
AT1G24260	AT3G54000	1
AT1G24260	AT3G53990	1
AT1G24260	AT3G53810	1
AT1G24260	AT3G53800	1
AT1G24260	AT3G53550	1
AT1G24260	AT3G53440	1
AT1G24260	AT3G53350	1
AT1G24260	AT3G53260	1
AT1G24260	AT3G53140	1
AT1G24260	AT3G52910	1
AT1G24260	AT3G52880	1
AT1G24260	AT3G52770	1
AT1G24260	AT3G52748	1
AT1G24260	AT3G52470	1
AT1G24260	AT3G52440	1
AT1G24260	AT3G52430	1
AT1G24260	AT3G52370	1
AT1G24260	AT3G52285	1
AT1G24260	AT3G52180	1
AT1G24260	AT3G52105	1
AT1G24260	AT3G52072	1
AT1G24260	AT3G51980	1
AT1G24260	AT3G51940	1
AT1G24260	AT3G51920	1
AT1G24260	AT3G51895	1
AT1G24260	AT3G51850	1
AT1G24260	AT3G51670	1
AT1G24260	AT3G51660	1
AT1G24260	AT3G51650	1
AT1G24260	AT3G51550	1
AT1G24260	AT3G51520	1
AT1G24260	AT3G51450	1
AT1G24260	AT3G51090	1
AT1G24260	AT3G50800	1
AT1G24260	AT3G50760	1
AT1G24260	AT3G50750	1
AT1G24260	AT3G50740	1
AT1G24260	AT3G50700	1
AT1G24260	AT3G50660	1
AT1G24260	AT3G50650	1
AT1G24260	AT3G50610	1
AT1G24260	AT3G50560	1
AT1G24260	AT3G50450	1
AT1G24260	AT3G50350	1
AT1G24260	AT3G50240	1
AT1G24260	AT3G50210	1
AT1G24260	AT3G49930	1
AT1G24260	AT3G49810	1
AT1G24260	AT3G49670	1
AT1G24260	AT3G49630	1
AT1G24260	AT3G49580	1
AT1G24260	AT3G49530	1
AT1G24260	AT3G49260	1
AT1G24260	AT3G49220	1
AT1G24260	AT3G48980	1
AT1G24260	AT3G48750	1
AT1G24260	AT3G48690	1
AT1G24260	AT3G48660	1
AT1G24260	AT3G48550	1
AT1G24260	AT3G48520	1
AT1G24260	AT3G48510	1
AT1G24260	AT3G48360	1
AT1G24260	AT3G48330	1
AT1G24260	AT3G48290	1
AT1G24260	AT3G48240	1
AT1G24260	AT3G48090	1
AT1G24260	AT3G48060	1
AT1G24260	AT3G48050	1
AT1G24260	AT3G48000	1
AT1G24260	AT3G47960	1
AT1G24260	AT3G47800	1
AT1G24260	AT3G47710	1
AT1G24260	AT3G47620	1
AT1G24260	AT3G47610	1
AT1G24260	AT3G47600	1
AT1G24260	AT3G47580	1
AT1G24260	AT3G47430	1
AT1G24260	AT3G47380	1
AT1G24260	AT3G47060	1
AT1G24260	AT3G46640	1
AT1G24260	AT3G46620	1
AT1G24260	AT3G46540	1
AT1G24260	AT3G45970	1
AT1G24260	AT3G45780	1
AT1G24260	AT3G45640	1
AT1G24260	AT3G45638	1
