TF	Gene	Score
ARID5B	NUFIP2	1
ARID5B	NUP88	1
ARID5B	ORC5	1
ARID5B	PAOX	1
ARID5B	PCYT2	1
ARID5B	PDCD1	1
ARID5B	PEX10	1
ARID5B	PHIP	1
ARID5B	PHPT1	1
ARID5B	PKN1	1
ARID5B	PLEC	1
ARID5B	PSD4	1
ARID5B	PTDSS1	1
ARID5B	PTPN12	1
ARID5B	PTPN6	1
ARID5B	PTPRCAP	1
ARID5B	PTTG1	1
ARID5B	PUM1	1
ARID5B	PUSL1	1
ARID5B	PXN	1
ARID5B	RAB25	1
ARID5B	RASSF1	1
ARID5B	RASSF2	1
ARID5B	RHBDL1	1
ARID5B	RNF208	1
ARID5B	RNPEPL1	1
ARID5B	RORC	1
ARID5B	RPAIN	1
ARID5B	RPL37	1
ARID5B	RRP12	1
ARID5B	SBF1	1
ARID5B	SCNN1D	1
ARID5B	SDF4	1
ARID5B	SH3BGRL2	1
ARID5B	SH3BP1	1
ARID5B	SH3BP2	1
ARID5B	SIPA1	1
ARID5B	SIRT7	1
ARID5B	SKP2	1
ARID5B	SLAMF1	1
ARID5B	SLC16A3	1
ARID5B	SLC25A22	1
ARID5B	SLC25A25	1
ARID5B	SLC34A3	1
ARID5B	SLU7	1
ARID5B	SP110	1
ARID5B	SPSB3	1
ARID5B	SRPK2	1
ARID5B	SRPR	1
ARID5B	STRA13	1
ARID5B	STUB1	1
ARID5B	SUN2	1
ARID5B	TACC3	1
ARID5B	TCEA2	1
ARID5B	TFDP1	1
ARID5B	TIGD5	1
ARID5B	TMC6	1
ARID5B	TMC8	1
ARID5B	TMEM129	1
ARID5B	TMEM204	1
ARID5B	TMEM80	1
ARID5B	TNFRSF18	1
ARID5B	TNFRSF4	1
ARID5B	TNRC6B	1
ARID5B	TRAF7	1
ARID5B	TSPAN31	1
ARID5B	TUBB2C	1
ARID5B	TUBGCP5	1
ARID5B	TUBGCP6	1
ARID5B	UBE2J2	1
ARID5B	UBQLN4	1
ARID5B	UNK	1
ARID5B	USE1	1
ARID5B	WDR65	1
ARID5B	WDR90	1
ARID5B	WIBG	1
ARID5B	YY1AP1	1
ARID5B	ZBTB7B	1
ARID5B	ZC3H12A	1
ARID5B	ZMIZ2	1
ARID5B	ZMYND10	1
ARID5B	ZNF613	1
ARID5B	ZNF71	1
ARNT	AATF	1
ARNT	ABCA4	1
ARNT	ACAP3	1
ARNT	ACP2	1
ARNT	ACTB	1
ARNT	AGAP11	1
ARNT	AGTRAP	1
ARNT	AIDA	1
ARNT	AKAP1	1
ARNT	ALG1	1
ARNT	ALG9	1
ARNT	ALOXE3	1
ARNT	ANKRD12	1
ARNT	ARHGAP12	1
ARNT	ATOH1	1
ARNT	ATP5D	1
ARNT	ATP5O	1
ARNT	ATP6V1G1	1
ARNT	ATXN2L	1
ARNT	ATXN3	1
ARNT	B3GALT6	1
ARNT	BATF3	1
ARNT	BAX	1
ARNT	BCL11A	1
ARNT	BCL2L11	1
ARNT	BCOR	1
ARNT	BLOC1S1	1
ARNT	BPHL	1
ARNT	BPTF	1
ARNT	BRD2	1
ARNT	BRD9	1
ARNT	BROX	1
ARNT	C10ORF116	1
ARNT	C11ORF1	1
ARNT	C15ORF57	1
ARNT	C15ORF63	1
ARNT	C16ORF42	1
ARNT	C16ORF85	1
ARNT	C16ORF89	1
ARNT	C17ORF102	1
ARNT	C17ORF37	1
ARNT	C17ORF82	1
ARNT	C17ORF91	1
ARNT	C18ORF55	1
ARNT	C19ORF23	1
ARNT	C19ORF24	1
ARNT	C19ORF26	1
ARNT	C19ORF59	1
ARNT	C19ORF70	1
ARNT	C1ORF51	1
ARNT	C1ORF54	1
ARNT	C2ORF18	1
ARNT	C3ORF64	1
ARNT	C4ORF29	1
ARNT	C5ORF33	1
ARNT	C5ORF41	1
ARNT	C5ORF51	1
ARNT	C6ORF108	1
ARNT	C7ORF68	1
ARNT	C8G	1
ARNT	C9ORF116	1
ARNT	C9ORF172	1
ARNT	CACNG1	1
ARNT	CAMTA1	1
ARNT	CBFA2T2	1
ARNT	CBX6	1
ARNT	CBX8	1
ARNT	CCDC106	1
ARNT	CCDC112	1
ARNT	CCDC17	1
ARNT	CCDC64	1
ARNT	CCDC71	1
ARNT	CCDC78	1
ARNT	CCNG2	1
ARNT	CD7	1
ARNT	CENPH	1
ARNT	CENPM	1
ARNT	CHAF1A	1
ARNT	CHIC2	1
ARNT	CIRBP	1
ARNT	CISH	1
ARNT	CNPPD1	1
ARNT	CPEB1	1
ARNT	CPSF3L	1
ARNT	CPSF6	1
ARNT	CPT1A	1
ARNT	CRTC1	1
ARNT	CSNK1E	1
ARNT	CSRP2BP	1
ARNT	CTDSP1	1
ARNT	CTXN1	1
ARNT	CUX1	1
ARNT	CYP20A1	1
ARNT	CYP4F3	1
ARNT	DAZAP1	1
ARNT	DHDDS	1
ARNT	DHX9	1
ARNT	DMTF1	1
ARNT	DNAI2	1
ARNT	DOCK7	1
ARNT	DPYSL2	1
ARNT	DUSP10	1
ARNT	DUSP8	1
ARNT	DUSP9	1
ARNT	DYSFIP1	1
ARNT	EGLN2	1
ARNT	EHMT2	1
ARNT	EIF2C2	1
ARNT	EIF3A	1
ARNT	EIF4ENIF1	1
ARNT	EIF5A	1
ARNT	EME2	1
ARNT	ENO1	1
ARNT	ERP29	1
ARNT	FAM116A	1
ARNT	FAM134A	1
ARNT	FAM168B	1
ARNT	FAM173A	1
ARNT	FAM195A	1
ARNT	FAM60A	1
ARNT	FANK1	1
ARNT	FBXL16	1
ARNT	FBXL8	1
ARNT	FBXO15	1
ARNT	FBXW5	1
ARNT	FDXACB1	1
ARNT	FGFRL1	1
ARNT	FKRP	1
ARNT	FLII	1
ARNT	FNDC4	1
ARNT	FOXK2	1
ARNT	FOXN3	1
ARNT	FOXRED2	1
ARNT	GAA	1
ARNT	GAMT	1
ARNT	GATA2	1
ARNT	GCKR	1
ARNT	GDPD3	1
ARNT	GFER	1
ARNT	GGT6	1
ARNT	GIGYF1	1
ARNT	GIGYF2	1
ARNT	GLTPD1	1
ARNT	GNPTG	1
ARNT	GNS	1
ARNT	GPI	1
ARNT	GPR153	1
ARNT	GPS2	1
ARNT	GRB7	1
ARNT	GRIN1	1
ARNT	GSTCD	1
ARNT	GTF2H1	1
ARNT	GUSB	1
ARNT	GZF1	1
ARNT	HAGHL	1
ARNT	HARS	1
ARNT	HARS2	1
ARNT	HBA1	1
ARNT	HBA2	1
ARNT	HBM	1
ARNT	HBQ1	1
ARNT	HCFC2	1
ARNT	HES7	1
ARNT	HINFP	1
ARNT	HIST1H2AE	1
ARNT	HIST1H2BG	1
ARNT	HIST1H3E	1
ARNT	HIVEP1	1
ARNT	HOXA10	1
ARNT	HOXA9	1
ARNT	HOXB6	1
ARNT	HPS5	1
ARNT	HRAS	1
ARNT	HS3ST3B1	1
ARNT	HSD11B1L	1
ARNT	HSDL2	1
ARNT	HUNK	1
ARNT	IBA57	1
ARNT	ICAM4	1
ARNT	ICAM5	1
ARNT	IFT172	1
ARNT	IGF2R	1
ARNT	IGSF9B	1
ARNT	IL6ST	1
ARNT	ILF3	1
ARNT	INTS12	1
ARNT	ITGA7	1
ARNT	ITIH3	1
ARNT	JARID2	1
ARNT	JAZF1	1
ARNT	JMJD8	1
ARNT	JUNB	1
ARNT	KCNH2	1
ARNT	KCNIP2	1
ARNT	KDM4C	1
ARNT	KDM6B	1
ARNT	KEAP1	1
ARNT	KHSRP	1
ARNT	KIAA0664	1
ARNT	KIAA1257	1
ARNT	KIAA1715	1
ARNT	KIAA1731	1
ARNT	KIF26A	1
ARNT	KISS1R	1
ARNT	KLF13	1
ARNT	KLF6	1
ARNT	KLHDC8B	1
ARNT	KLHL12	1
ARNT	KLHL35	1
ARNT	LAMP1	1
ARNT	LATS2	1
ARNT	LCN12	1
ARNT	LCNL1	1
ARNT	LIME1	1
ARNT	LMBRD1	1
ARNT	LMF1	1
ARNT	LRAT	1
ARNT	LRDD	1
ARNT	LRRC56	1
ARNT	LY6H	1
ARNT	LZTS2	1
ARNT	MAFF	1
ARNT	MAGOHB	1
ARNT	MAN1A1	1
ARNT	MAP3K11	1
ARNT	MAPK3	1
ARNT	MAPKAPK3	1
ARNT	MAPT	1
ARNT	MARCH8	1
ARNT	MARCH9	1
ARNT	MBD3	1
ARNT	MCOLN1	1
ARNT	METRN	1
ARNT	MFSD1	1
ARNT	MFSD8	1
ARNT	MIDN	1
ARNT	MIS18BP1	1
ARNT	MLST8	1
ARNT	MNT	1
ARNT	MRPL36	1
ARNT	MRPL41	1
ARNT	MRPS34	1
ARNT	MTCH2	1
ARNT	MYBBP1A	1
ARNT	MYH9	1
ARNT	MYL5	1
ARNT	NDUFA4	1
ARNT	NDUFA4L2	1
ARNT	NDUFS6	1
ARNT	NEK8	1
ARNT	NEUROD1	1
ARNT	NFATC1	1
ARNT	NFIX	1
ARNT	NFKBIE	1
ARNT	NFYC	1
ARNT	NHS	1
ARNT	NOB1	1
ARNT	NOXO1	1
ARNT	NR3C1	1
ARNT	NR3C2	1
ARNT	NRF1	1
ARNT	NXT1	1
ARNT	OTUD4	1
ARNT	PAPD5	1
ARNT	PCNXL3	1
ARNT	PDDC1	1
ARNT	PDE4A	1
ARNT	PDE8A	1
ARNT	PDGFB	1
ARNT	PDK2	1
ARNT	PER1	1
ARNT	PFKFB2	1
ARNT	PHC3	1
ARNT	PHF10	1
ARNT	PHPT1	1
ARNT	PI4KA	1
ARNT	PKN1	1
ARNT	PLEC	1
ARNT	PNKD	1
ARNT	PNPLA7	1
ARNT	POLR1A	1
ARNT	PPM1M	1
ARNT	PPTC7	1
ARNT	PPY	1
ARNT	PRKAR2B	1
ARNT	PRR7	1
ARNT	PRTFDC1	1
ARNT	PTCD3	1
ARNT	PTGDS	1
ARNT	PTPN21	1
ARNT	PURA	1
ARNT	QKI	1
ARNT	QSOX1	1
ARNT	QTRT1	1
ARNT	RAB10	1
ARNT	RAB1B	1
ARNT	RAB3A	1
ARNT	RAB3GAP2	1
ARNT	RAD9A	1
ARNT	RAF1	1
ARNT	RAN	1
ARNT	RAP1A	1
ARNT	RBBP6	1
ARNT	RBX1	1
ARNT	RDH5	1
ARNT	RELB	1
ARNT	RHBDL1	1
ARNT	RNASET2	1
ARNT	RND1	1
ARNT	RNF13	1
ARNT	RNF146	1
ARNT	RPL23A	1
ARNT	RPL23AP42	1
ARNT	RPL36	1
ARNT	RPRM	1
ARNT	RPS6KA2	1
ARNT	RPS6KA5	1
ARNT	RPUSD2	1
ARNT	RSPO3	1
ARNT	RYBP	1
ARNT	SCXA	1
ARNT	SCXB	1
ARNT	SDF4	1
ARNT	SEH1L	1
ARNT	SERF2	1
ARNT	SERINC4	1
ARNT	SFI1	1
ARNT	SH3BP1	1
ARNT	SH3GL1	1
ARNT	SIK3	1
ARNT	SIRT7	1
ARNT	SLBP	1
ARNT	SLC23A3	1
ARNT	SLC25A41	1
ARNT	SLC27A5	1
ARNT	SLC2A4RG	1
ARNT	SLC33A1	1
ARNT	SLC34A3	1
ARNT	SLC35B2	1
ARNT	SLC36A1	1
ARNT	SLC38A2	1
ARNT	SLC50A1	1
ARNT	SMCR7	1
ARNT	SNAP29	1
ARNT	SNAPC1	1
ARNT	SNAPC2	1
ARNT	SPG21	1
ARNT	SPRY1	1
ARNT	SPSB3	1
ARNT	SSBP3	1
ARNT	SSBP4	1
ARNT	SSR1	1
ARNT	ST7	1
ARNT	ST8SIA1	1
ARNT	STAC3	1
ARNT	STAT5A	1
ARNT	STRBP	1
ARNT	STRN4	1
ARNT	STUB1	1
ARNT	SYNGR3	1
ARNT	SYNRG	1
ARNT	TACC3	1
ARNT	TAS1R3	1
ARNT	TBC1D20	1
ARNT	TBC1D5	1
ARNT	TCEAL3	1
ARNT	TFDP1	1
ARNT	TLCD1	1
ARNT	TM9SF2	1
ARNT	TMC6	1
ARNT	TMC8	1
ARNT	TMEM116	1
ARNT	TMEM129	1
ARNT	TMEM132E	1
ARNT	TMEM167B	1
ARNT	TMEM53	1
ARNT	TNKS1BP1	1
ARNT	TP53BP2	1
ARNT	TRADD	1
ARNT	TRAPPC5	1
ARNT	TRIP13	1
ARNT	TSC1	1
ARNT	TSPAN7	1
ARNT	TWF2	1
ARNT	UBE2I	1
ARNT	UBE4B	1
ARNT	ULK3	1
ARNT	USP28	1
ARNT	USP7	1
ARNT	VEGFA	1
ARNT	VEZF1	1
ARNT	VGF	1
ARNT	VPS26A	1
ARNT	WDR66	1
ARNT	WDR81	1
ARNT	WWP2	1
ARNT	XPO6	1
ARNT	YOD1	1
ARNT	ZBTB12	1
ARNT	ZBTB20	1
ARNT	ZBTB40	1
ARNT	ZBTB45	1
ARNT	ZC3H14	1
ARNT	ZC3H18	1
ARNT	ZIK1	1
ARNT	ZMAT2	1
ARNT	ZNF250	1
ARNT	ZNF292	1
ARNT	ZNF318	1
ARNT	ZNF358	1
ARNT	ZNF416	1
ARNT	ZNF497	1
ARNT	ZNF548	1
ARNT	ZNF624	1
ARNT2	AATF	1
ARNT2	ACAP3	1
ARNT2	ACTB	1
ARNT2	ALOXE3	1
ARNT2	ATP5D	1
ARNT2	ATXN2L	1
ARNT2	B3GALT6	1
ARNT2	BCL2L11	1
ARNT2	BCOR	1
ARNT2	C19ORF23	1
ARNT2	C19ORF24	1
ARNT2	C19ORF26	1
ARNT2	C19ORF59	1
ARNT2	C7ORF68	1
ARNT2	C9ORF172	1
ARNT2	CBX8	1
ARNT2	CCDC106	1
ARNT2	CCDC78	1
ARNT2	CD7	1
ARNT2	CIRBP	1
ARNT2	CPSF3L	1
ARNT2	CTXN1	1
ARNT2	DAZAP1	1
ARNT2	FAM173A	1
ARNT2	FAM195A	1
ARNT2	FAM60A	1
ARNT2	GAMT	1
ARNT2	GATA2	1
ARNT2	GFER	1
ARNT2	GLTPD1	1
ARNT2	GPI	1
ARNT2	GRIN1	1
ARNT2	HAGHL	1
ARNT2	HES7	1
ARNT2	HIVEP1	1
ARNT2	HRAS	1
ARNT2	HS3ST3B1	1
ARNT2	IBA57	1
ARNT2	JARID2	1
ARNT2	JMJD8	1
ARNT2	JUNB	1
ARNT2	KCNIP2	1
ARNT2	KDM6B	1
ARNT2	KISS1R	1
ARNT2	KLHL35	1
ARNT2	LMF1	1
ARNT2	LRDD	1
ARNT2	LRRC56	1
ARNT2	MAPT	1
ARNT2	MBD3	1
ARNT2	MIDN	1
ARNT2	MLST8	1
ARNT2	MNT	1
ARNT2	MYL5	1
ARNT2	NEK8	1
ARNT2	NFIX	1
ARNT2	NOXO1	1
ARNT2	NR3C2	1
ARNT2	PDGFB	1
ARNT2	PER1	1
ARNT2	PHPT1	1
ARNT2	PLEC	1
ARNT2	PPM1M	1
ARNT2	PRR7	1
ARNT2	PTPN21	1
ARNT2	RAB10	1
ARNT2	RAB3A	1
ARNT2	RAN	1
ARNT2	RHBDL1	1
ARNT2	RNASET2	1
ARNT2	RPL23A	1
ARNT2	RPL23AP42	1
ARNT2	SDF4	1
ARNT2	SIRT7	1
ARNT2	SLC34A3	1
ARNT2	SLC50A1	1
ARNT2	SNAPC1	1
ARNT2	SNAPC2	1
ARNT2	SSBP4	1
ARNT2	STUB1	1
ARNT2	SYNGR3	1
ARNT2	TAS1R3	1
ARNT2	TFDP1	1
ARNT2	TLCD1	1
ARNT2	TRAPPC5	1
ARNT2	TWF2	1
ARNT2	VEGFA	1
ARNT2	ZC3H14	1
ARNT2	ZNF497	1
ARNTL	ABHD14A	1
ARNTL	ABHD14B	1
ARNTL	ACAP3	1
ARNTL	ACY1	1
ARNTL	ANKMY1	1
ARNTL	ANO9	1
ARNTL	ARL3	1
ARNTL	ARRB2	1
ARNTL	ATP6V0B	1
ARNTL	B3GALT6	1
ARNTL	B4GALT2	1
ARNTL	BCL11B	1
ARNTL	BLVRB	1
ARNTL	BRD9	1
ARNTL	BZRAP1	1
ARNTL	C19ORF23	1
ARNTL	C19ORF24	1
ARNTL	C1ORF86	1
ARNTL	CAMKK1	1
ARNTL	CCDC106	1
ARNTL	CCND2	1
ARNTL	CDK4	1
ARNTL	CENPM	1
ARNTL	CIRBP	1
ARNTL	CPSF3L	1
ARNTL	DIAPH1	1
ARNTL	DPH1	1
ARNTL	DPH2	1
ARNTL	DUSP28	1
ARNTL	EPB41	1
ARNTL	FASN	1
ARNTL	FGFRL1	1
ARNTL	GET4	1
ARNTL	GLTPD1	1
ARNTL	GRIFIN	1
ARNTL	HCRT	1
ARNTL	HOOK2	1
ARNTL	HRAS	1
ARNTL	IER2	1
ARNTL	JUNB	1
ARNTL	KDM6B	1
ARNTL	KIAA0664	1
ARNTL	LAMP1	1
ARNTL	LFNG	1
ARNTL	LRDD	1
ARNTL	LRRC56	1
ARNTL	MAP2K3	1
ARNTL	MARCH9	1
ARNTL	MNT	1
ARNTL	MZB1	1
ARNTL	NCL	1
ARNTL	NR1D1	1
ARNTL	OSM	1
ARNTL	PCP2	1
ARNTL	PDGFB	1
ARNTL	PELP1	1
ARNTL	PER1	1
ARNTL	PLEC	1
ARNTL	PPRC1	1
ARNTL	PRMT1	1
ARNTL	PTDSS2	1
ARNTL	RNPEPL1	1
ARNTL	RTN4RL1	1
ARNTL	S100A5	1
ARNTL	SDF4	1
ARNTL	SFXN2	1
ARNTL	SGTA	1
ARNTL	SH3BP2	1
ARNTL	SLC12A7	1
ARNTL	SLC2A4RG	1
ARNTL	SLC5A5	1
ARNTL	SPTBN4	1
ARNTL	SRM	1
ARNTL	TAS1R3	1
ARNTL	TERT	1
ARNTL	THOP1	1
ARNTL	TLE3	1
ARNTL	TMC6	1
ARNTL	TMC8	1
ARNTL	TMEM204	1
ARNTL	TMEM55B	1
ARNTL	TNFRSF4	1
ARNTL	TRIP13	1
ARNTL	TSPAN31	1
ARNTL	U2AF2	1
ARNTL	UQCR11	1
ARNTL	USP2	1
ARNTL	ZNF580	1
ARNTL	ZNF581	1
ARNTL	ZZZ3	1
ARNTL2	ABHD14A	1
ARNTL2	ABHD14B	1
ARNTL2	ACAP3	1
ARNTL2	ACY1	1
ARNTL2	ANKMY1	1
ARNTL2	ANO9	1
ARNTL2	ARL3	1
ARNTL2	ARRB2	1
ARNTL2	ATP6V0B	1
ARNTL2	B3GALT6	1
ARNTL2	B4GALT2	1
ARNTL2	BCL11B	1
ARNTL2	BLVRB	1
ARNTL2	BRD9	1
ARNTL2	BZRAP1	1
ARNTL2	C19ORF23	1
ARNTL2	C19ORF24	1
ARNTL2	C1ORF86	1
ARNTL2	CAMKK1	1
ARNTL2	CCDC106	1
ARNTL2	CCND2	1
ARNTL2	CDK4	1
ARNTL2	CENPM	1
ARNTL2	CIRBP	1
ARNTL2	CPSF3L	1
ARNTL2	DIAPH1	1
ARNTL2	DPH1	1
ARNTL2	DPH2	1
ARNTL2	DUSP28	1
ARNTL2	EPB41	1
ARNTL2	FASN	1
ARNTL2	FGFRL1	1
ARNTL2	GET4	1
ARNTL2	GLTPD1	1
ARNTL2	GRIFIN	1
ARNTL2	HCRT	1
ARNTL2	HOOK2	1
ARNTL2	HRAS	1
ARNTL2	IER2	1
ARNTL2	JUNB	1
ARNTL2	KDM6B	1
ARNTL2	KIAA0664	1
ARNTL2	LAMP1	1
ARNTL2	LFNG	1
ARNTL2	LRDD	1
ARNTL2	LRRC56	1
ARNTL2	MAP2K3	1
ARNTL2	MARCH9	1
ARNTL2	MNT	1
ARNTL2	MZB1	1
ARNTL2	NCL	1
ARNTL2	NR1D1	1
ARNTL2	OSM	1
ARNTL2	PCP2	1
ARNTL2	PDGFB	1
ARNTL2	PELP1	1
ARNTL2	PER1	1
ARNTL2	PLEC	1
ARNTL2	PPRC1	1
ARNTL2	PRMT1	1
ARNTL2	PTDSS2	1
ARNTL2	RNPEPL1	1
ARNTL2	RTN4RL1	1
ARNTL2	S100A5	1
ARNTL2	SDF4	1
ARNTL2	SFXN2	1
ARNTL2	SGTA	1
ARNTL2	SH3BP2	1
ARNTL2	SLC12A7	1
ARNTL2	SLC2A4RG	1
ARNTL2	SLC5A5	1
ARNTL2	SPTBN4	1
ARNTL2	SRM	1
ARNTL2	TAS1R3	1
ARNTL2	TERT	1
ARNTL2	THOP1	1
ARNTL2	TLE3	1
ARNTL2	TMC6	1
ARNTL2	TMC8	1
ARNTL2	TMEM204	1
ARNTL2	TMEM55B	1
ARNTL2	TNFRSF4	1
ARNTL2	TRIP13	1
ARNTL2	TSPAN31	1
ARNTL2	U2AF2	1
ARNTL2	UQCR11	1
ARNTL2	USP2	1
ARNTL2	ZNF580	1
ARNTL2	ZNF581	1
ARNTL2	ZZZ3	1
ASCL1	ACAP3	1
ASCL1	ADORA2A	1
ASCL1	AKT1	1
ASCL1	AMDHD2	1
ASCL1	ANKRD13B	1
ASCL1	ARID3A	1
ASCL1	ATP6V0B	1
ASCL1	ATP6V0C	1
ASCL1	ATXN7L2	1
ASCL1	B3GNTL1	1
ASCL1	B4GALT2	1
ASCL1	BCL9L	1
ASCL1	BZRAP1	1
ASCL1	C14ORF43	1
ASCL1	C14ORF80	1
ASCL1	C16ORF42	1
ASCL1	C19ORF23	1
ASCL1	C19ORF24	1
ASCL1	C1ORF86	1
ASCL1	C6ORF108	1
ASCL1	C9ORF169	1
ASCL1	CAPN10	1
ASCL1	CCDC78	1
ASCL1	CDC42BPG	1
ASCL1	CEND1	1
ASCL1	CIRBP	1
ASCL1	CRIP1	1
ASCL1	CRIP2	1
ASCL1	CTSD	1
ASCL1	CYHR1	1
ASCL1	DALRD3	1
ASCL1	DEAF1	1
ASCL1	DPH2	1
ASCL1	DUSP28	1
ASCL1	ECHS1	1
ASCL1	EEF1D	1
ASCL1	EME2	1
ASCL1	ESRP2	1
ASCL1	FAM173A	1
ASCL1	FAM195A	1
ASCL1	FASN	1
ASCL1	FGFRL1	1
ASCL1	FMNL1	1
ASCL1	GIT1	1
ASCL1	GNPTG	1
ASCL1	GPR17	1
ASCL1	GRIFIN	1
ASCL1	HAGHL	1
ASCL1	HDAC10	1
ASCL1	HES5	1
ASCL1	INF2	1
ASCL1	JMJD8	1
ASCL1	KDM6B	1
ASCL1	KIAA0182	1
ASCL1	LAMP1	1
ASCL1	LFNG	1
ASCL1	LRDD	1
ASCL1	LRRC26	1
ASCL1	LRRC45	1
ASCL1	LSP1	1
ASCL1	LZTS2	1
ASCL1	MAF1	1
ASCL1	MAMDC4	1
ASCL1	MAP2K3	1
ASCL1	MARCH9	1
ASCL1	METRN	1
ASCL1	MRPS34	1
ASCL1	NDUFAF3	1
ASCL1	NFATC1	1
ASCL1	NFKBIE	1
ASCL1	NR1D1	1
ASCL1	NRARP	1
ASCL1	NUBP2	1
ASCL1	PAOX	1
ASCL1	PCYT2	1
ASCL1	PEX10	1
ASCL1	PHPT1	1
ASCL1	PKN1	1
ASCL1	PLEC	1
ASCL1	PSD4	1
ASCL1	PTPN6	1
ASCL1	PTPRCAP	1
ASCL1	PUSL1	1
ASCL1	RASSF2	1
ASCL1	RHBDL1	1
ASCL1	RNF208	1
ASCL1	RNPEPL1	1
ASCL1	RORC	1
ASCL1	SBF1	1
ASCL1	SCNN1D	1
ASCL1	SDF4	1
ASCL1	SH3BP1	1
ASCL1	SH3BP2	1
ASCL1	SIPA1	1
ASCL1	SIRT7	1
ASCL1	SLC16A3	1
ASCL1	SLC25A22	1
ASCL1	SLC34A3	1
ASCL1	SPSB3	1
ASCL1	STRA13	1
ASCL1	STUB1	1
ASCL1	SUN2	1
ASCL1	TACC3	1
ASCL1	TCEA2	1
ASCL1	TFDP1	1
ASCL1	TIGD5	1
ASCL1	TMC6	1
ASCL1	TMC8	1
ASCL1	TMEM129	1
ASCL1	TMEM204	1
ASCL1	TMEM80	1
ASCL1	TNFRSF18	1
ASCL1	TNFRSF4	1
ASCL1	TRAF7	1
ASCL1	TSPAN31	1
ASCL1	TUBB2C	1
ASCL1	TUBGCP5	1
ASCL1	TUBGCP6	1
ASCL1	UBE2J2	1
ASCL1	WDR90	1
ASCL1	YY1AP1	1
ASCL1	ZBTB7B	1
ASCL1	ZC3H12A	1
ASCL1	ZMIZ2	1
ATF1	ABHD14A	1
ATF1	ABTB1	1
ATF1	ACD	1
ATF1	AHCYL1	1
ATF1	AKT1	1
ATF1	AMDHD2	1
ATF1	AP2B1	1
ATF1	APTX	1
ATF1	ARF5	1
ATF1	ARG2	1
ATF1	ARL4D	1
ATF1	ATP5D	1
ATF1	BLVRB	1
ATF1	BNIP3L	1
ATF1	BRAF	1
ATF1	C12ORF66	1
ATF1	C14ORF80	1
ATF1	C16ORF48	1
ATF1	C16ORF86	1
ATF1	C17ORF81	1
ATF1	C17ORF91	1
ATF1	C17ORF97	1
ATF1	C19ORF23	1
ATF1	C19ORF24	1
ATF1	C19ORF45	1
ATF1	C1ORF35	1
ATF1	C1ORF55	1
ATF1	C7ORF41	1
ATF1	C9ORF117	1
ATF1	CASP9	1
ATF1	CBX4	1
ATF1	CCBL1	1
ATF1	CD164L2	1
ATF1	CD68	1
ATF1	CDC37	1
ATF1	CEP57	1
ATF1	CHMP1B	1
ATF1	CIRBP	1
ATF1	CLCN3	1
ATF1	CMIP	1
ATF1	CNKSR1	1
ATF1	CRIP1	1
ATF1	CSNK1G2	1
ATF1	CSTF2T	1
ATF1	CTDNEP1	1
ATF1	CTDP1	1
ATF1	CTU2	1
ATF1	CUTA	1
ATF1	CXCL16	1
ATF1	CYCS	1
ATF1	DALRD3	1
ATF1	DDX51	1
ATF1	DHX36	1
ATF1	DLX6	1
ATF1	DNAJC16	1
ATF1	DOK1	1
ATF1	DUSP2	1
ATF1	EHBP1L1	1
ATF1	ESYT1	1
ATF1	FAM174A	1
ATF1	FAM195A	1
ATF1	FAM76B	1
ATF1	FAM83E	1
ATF1	FAM89B	1
ATF1	FBRS	1
ATF1	FBXO34	1
ATF1	FOSB	1
ATF1	FOXD3	1
ATF1	FRAT1	1
ATF1	FSCN3	1
ATF1	GABARAP	1
ATF1	GABARAPL1	1
ATF1	GALNT11	1
ATF1	GCC1	1
ATF1	GLYCTK	1
ATF1	GLYR1	1
ATF1	GPR3	1
ATF1	GTPBP1	1
ATF1	HAND2	1
ATF1	HAUS5	1
ATF1	HECA	1
ATF1	HIC1	1
ATF1	HIST1H1A	1
ATF1	HIST1H3A	1
ATF1	HIST1H4A	1
ATF1	HIST1H4B	1
ATF1	HLF	1
ATF1	HPS4	1
ATF1	HSP90AB1	1
ATF1	IFRD1	1
ATF1	IKBKB	1
ATF1	ILK	1
ATF1	IMPDH2	1
ATF1	IRF2BP2	1
ATF1	ISCU	1
ATF1	JOSD1	1
ATF1	JUNB	1
ATF1	KDM6B	1
ATF1	LETM2	1
ATF1	LMCD1	1
ATF1	LOXL3	1
ATF1	LRDD	1
ATF1	LRRC8A	1
ATF1	MAP1LC3A	1
ATF1	MAPK8IP3	1
ATF1	MAPRE2	1
ATF1	MAZ	1
ATF1	MCAM	1
ATF1	MED11	1
ATF1	MFSD3	1
ATF1	MIDN	1
ATF1	MLF2	1
ATF1	MMAB	1
ATF1	MNT	1
ATF1	MPZL3	1
ATF1	MRPL55	1
ATF1	MVK	1
ATF1	MYO1G	1
ATF1	NDUFA10	1
ATF1	NDUFAF3	1
ATF1	NDUFB2	1
ATF1	NEK1	1
ATF1	NELF	1
ATF1	NOC4L	1
ATF1	NOLC1	1
ATF1	NOM1	1
ATF1	NOXO1	1
ATF1	NR4A2	1
ATF1	NR6A1	1
ATF1	NUDT18	1
ATF1	NUP98	1
ATF1	OLFML2A	1
ATF1	OR6B2	1
ATF1	OVCA2	1
ATF1	OXSR1	1
ATF1	PAFAH1B1	1
ATF1	PAQR3	1
ATF1	PARD6A	1
ATF1	PDE7A	1
ATF1	PDZD8	1
ATF1	PER1	1
ATF1	PEX11G	1
